date,hardcore_mode,achievement_id,title,description,badge_name,points,true_ratio,type,author,game_title,game_icon,game_id,console_name,cumul_score,badge_u_r_l,game_u_r_l,datetime,retro_ratio
2023-04-18 22:34:06,1,133961,Oh Dang!  Bulbasaur!,You earned 1 point.  This acheivement is worth 1 point.  Bulbasaur is #1 in the Pokedex.  Coincidence?,148403,1,1,progression,Kisumebuckets,~Homebrew~ Pongemon,/Images/040495.png,17311,Pokemon Mini,1295,/Badge/148403.png,/game/17311,2023-04-18T22:34:06.000000,1.0
2023-08-17 21:41:02,1,253097,Makes No Difference Who You Are,Beat stage 2 on easy mode,280607,5,5,progression,Bl4h8L4hBl4h,~Homebrew~ KiraKira Star Night AC,/Images/062131.png,20513,NES/Famicom,851,/Badge/280607.png,/game/20513,2023-08-17T21:41:02.000000,1.0
2024-06-15 13:45:42,1,434134,Snorlax,Obtain Snorlax,490462,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,218,/Badge/490462.png,/game/29295,2024-06-15T13:45:42.000000,1.0
2023-06-02 18:32:57,1,156621,Found A Hidden Room,It has candles and a strange moon.,176403,1,1,progression,guindev,Mansion of Hidden Souls,/Images/044815.png,16000,Sega CD,2037,/Badge/176403.png,/game/16000,2023-06-02T18:32:57.000000,1.0
2024-02-23 20:38:46,1,192292,Oh man...Rex!!!,Tori is really annoyed when Rex and Robby go after Northridge Girls.,213313,5,5,,pinguupinguu,Victorious: Taking The Lead,/Images/052010.png,18370,Nintendo DS,774,/Badge/213313.png,/game/18370,2024-02-23T20:38:46.000000,1.0
2024-03-09 00:02:23,1,12446,Give Me Five,Complete Phase 5 of Mario Bros. Classic.,12239,1,1,,SirVG,Super Mario Advance,/Images/035249.png,505,Game Boy Advance,1667,/Badge/12239.png,/game/505,2024-03-09T00:02:23.000000,1.0
2023-06-02 22:16:36,1,241444,Master Chef - Train 1,Clear the expert goal on level 2.1,267917,2,2,,Dennis1543,Diner Dash: Flo on the Go,/Images/061085.png,20263,Nintendo DS,2201,/Badge/267917.png,/game/20263,2023-06-02T22:16:36.000000,1.0
2017-08-24 02:08:37,1,4306,Captured,Catch a pokemon,21141,1,1,,Brian,Pokemon Pinball: Ruby & Sapphire,/Images/092736.png,789,Game Boy Advance,2422,/Badge/21141.png,/game/789,2017-08-24T02:08:37.000000,1.0
2024-02-19 17:49:23,1,339099,Sunlight Plains Yuzu,Collect all yuzu fruit in world one.,382747,5,5,,Cadaxar,~Homebrew~ Capybara Quest,/Images/077898.png,25206,Game Boy,417,/Badge/382747.png,/game/25206,2024-02-19T17:49:23.000000,1.0
2022-12-26 04:53:10,1,93568,Beat Stage 3,Collect the flag at the end of stage 3,102994,1,1,progression,Bl4h8L4hBl4h,~Hack~ Just Blob,/Images/051014.png,14757,SNES/Super Famicom,180,/Badge/102994.png,/game/14757,2022-12-26T04:53:10.000000,1.0
2023-06-19 02:16:11,1,295583,And You Get a Card,Play a Draw 4 card ten total times in Tournament Mode. (Awarded after match ends),330235,3,3,,Brandovsky,UNO,/Images/069121.png,22379,Nintendo DSi,795,/Badge/330235.png,/game/22379,2023-06-19T02:16:11.000000,1.0
2023-04-23 02:09:43,1,94238,Headless Knight,Defeat Dullahan in City of Haze ,103699,3,3,progression,Shmelyoff,Castlevania: Portrait of Ruin,/Images/069559.png,9407,Nintendo DS,1710,/Badge/103699.png,/game/9407,2023-04-23T02:09:43.000000,1.0
2023-12-11 18:11:13,1,335955,Welcome to the Flappy Training Course,Fly through 10 pipes.,379715,1,1,progression,Hexadigital,~Homebrew~ Kadu Bird,/Images/076929.png,25111,Game Boy Advance,740,/Badge/379715.png,/game/25111,2023-12-11T18:11:13.000000,1.0
2024-01-23 12:34:41,1,293853,Tell 'em I'm Going Fishing,Catch a total of 10 fish.,325821,1,1,progression,Excessiveiser,~Homebrew~ Shark,/Images/068673.png,22416,Fairchild Channel F,317,/Badge/325821.png,/game/22416,2024-01-23T12:34:41.000000,1.0
2024-02-15 17:41:57,1,324653,Sitting Duck,Win a match by time out!,362516,1,1,win_condition,Hexadigital,Boxing Match,/Images/074493.png,21624,Interton VC 4000,1851,/Badge/362516.png,/game/21624,2024-02-15T17:41:57.000000,1.0
2023-06-28 14:03:51,1,206556,Fantasy Dominion,Clear Stage 13,229443,4,4,progression,Snow,~Homebrew~ Miss Input,/Images/054849.png,9607,Amstrad CPC,1229,/Badge/229443.png,/game/9607,2023-06-28T14:03:51.000000,1.0
2024-02-16 21:09:04,1,243007,Well Trained: Slingback Shooter,Get the Gold Chip at the end of the Slingback Shooter Gadget Trainer,269801,2,2,,ThatAmericanSlacker,Ape Escape 2,/Images/069063.png,2688,PlayStation 2,63,/Badge/269801.png,/game/2688,2024-02-16T21:09:04.000000,1.0
2024-05-04 18:46:55,1,210769,Naruto Oozumaki,"Rescue Gooshido, Goosashi, and Tokyo Tom in the Backwoods in one session without returning to Boingburg.",233518,5,5,missable,Gollawiz,Dragon Quest Heroes: Rocket Slime,/Images/055622.png,16254,Nintendo DS,2840,/Badge/233518.png,/game/16254,2024-05-04T18:46:55.000000,1.0
2023-09-18 18:46:41,1,165672,Cloyster,Obtain Cloyster,313596,2,2,,Snow,Pokemon Red Version [Subset - Professor Oak Challenge],/Images/067443.png,16084,Game Boy,578,/Badge/313596.png,/game/16084,2023-09-18T18:46:41.000000,1.0
2023-05-27 11:27:53,1,321929,Phew,Guess the word on the 6th attempt. [No Any Word],358972,1,1,win_condition,Blazekickn,~Homebrew~ W O R D L E,/Images/073972.png,24466,Atari 7800,1723,/Badge/358972.png,/game/24466,2023-05-27T11:27:53.000000,1.0
2023-12-25 01:01:28,1,216262,Neighborly,Check in on your neighbor.,239110,1,1,progression,Brandovsky,~Homebrew~ ~Demo~ Zelda Mini,/Images/057260.png,18331,Pokemon Mini,1764,/Badge/239110.png,/game/18331,2023-12-25T01:01:28.000000,1.0
2022-08-26 13:02:23,1,77860,Mystical Power,Open the booster pack 'Mystical Elf' for the first time.,83539,1,1,,SporyTike,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,/Images/057886.png,2412,Game Boy Advance,3453,/Badge/83539.png,/game/2412,2022-08-26T13:02:23.000000,1.0
2023-12-25 19:03:22,1,208524,Boo!,Defeat SMW Big Boo as Small Mario without ever using powerups,231315,3,3,,voiceofautumn,~Hack~ Super Boss Collection,/Images/055099.png,18819,SNES/Super Famicom,1958,/Badge/231315.png,/game/18819,2023-12-25T19:03:22.000000,1.0
2022-12-31 02:02:59,1,233060,Hating Simulator,Beat Week 6,258235,3,3,progression,Bryan1150,~Homebrew~ PSXFunkin,/Images/099250.png,18282,PlayStation,906,/Badge/258235.png,/game/18282,2022-12-31T02:02:59.000000,1.0
2023-12-23 15:53:23,1,294127,Nyan!,Buy the Kitty,326193,1,1,progression,voiceofautumn,~Homebrew~ Sips,/Images/068856.png,22659,Game Boy Advance,1596,/Badge/326193.png,/game/22659,2023-12-23T15:53:23.000000,1.0
2023-06-02 18:25:43,1,156618,Found A Diary,This allows me to keep track of my progress.,176400,1,1,,guindev,Mansion of Hidden Souls,/Images/044815.png,16000,Sega CD,2034,/Badge/176400.png,/game/16000,2023-06-02T18:25:43.000000,1.0
2024-06-15 13:41:50,1,434119,Marowak,Obtain Marowak,490444,2,2,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,217,/Badge/490444.png,/game/29295,2024-06-15T13:41:50.000000,1.0
2023-03-24 19:55:51,1,261472,"ABCD, Where's My 1234?",Complete Sudoku on 1 Star Difficulty,289601,3,3,progression,MaddieKittyTV,Roary the Racing Car,/Images/062802.png,21188,Nintendo DS,1423,/Badge/289601.png,/game/21188,2023-03-24T19:55:51.000000,1.0
2015-08-18 00:56:54,1,6679,Bouncing Bulldog,Beat World 2,10908,5,5,progression,jackolantern,Felix the Cat,/Images/066500.png,3606,Game Boy,929,/Badge/10908.png,/game/3606,2015-08-18T00:56:54.000000,1.0
2024-06-15 13:55:01,1,434125,Seaking,Obtain Seaking,490453,2,2,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,221,/Badge/490453.png,/game/29295,2024-06-15T13:55:01.000000,1.0
2022-10-09 15:57:52,1,229758,Flapple II(wenty),Score 20 Points.,254827,2,2,progression,Blazekickn,~Homebrew~ Flapple Bird,/Images/059611.png,20042,Apple II,2321,/Badge/254827.png,/game/20042,2022-10-09T15:57:52.000000,1.0
2023-01-13 17:46:30,1,212978,All New,Complete a level with objects you've never used before.,235777,1,1,,pinguupinguu,Scribblenauts,/Images/077561.png,6616,Nintendo DS,2566,/Badge/235777.png,/game/6616,2023-01-13T17:46:30.000000,1.0
2022-12-26 04:39:50,1,93580,99 Blobs but a Coin Ain't One,Get 99 blobs of ammo,102998,5,5,,Bl4h8L4hBl4h,~Hack~ Just Blob,/Images/051014.png,14757,SNES/Super Famicom,177,/Badge/102998.png,/game/14757,2022-12-26T04:39:50.000000,1.0
2023-11-19 14:55:21,1,30512,Maximum,Maximum Power Bar,31253,1,1,,feifabricio,Nettou The King of Fighters '96,/Images/034902.png,7080,Game Boy,2172,/Badge/31253.png,/game/7080,2023-11-19T14:55:21.000000,1.0
2024-01-15 02:12:06,1,119387,The Revolutionairy Nokia 3310,Convince Bill and obtain the Cell Phone,130170,2,2,progression,voiceofautumn,~Hack~ Pokemon FireRed: Rocket Edition,/Images/036005.png,14408,Game Boy Advance,1263,/Badge/130170.png,/game/14408,2024-01-15T02:12:06.000000,1.0
2024-06-04 12:23:34,1,433479,Weedle,Obtain Weedle,490334,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,2381,/Badge/490334.png,/game/29295,2024-06-04T12:23:34.000000,1.0
2022-12-26 07:01:12,1,342612,Early Combo,Get a 5 hit combo or more; Dojo is not allowed [Normal or Higher],386771,2,2,,Gollawiz,Under the Skin,/Images/063046.png,20763,PlayStation 2,214,/Badge/386771.png,/game/20763,2022-12-26T07:01:12.000000,1.0
2023-09-12 21:45:26,1,153864,Dance Of Passion I,Get a 117 combo in Miwaku No Tango [Single player | Normal diffculty],172704,3,3,progression,voiceofautumn,Dance Dance Revolution: Disney Dancing Museum,/Images/044306.png,11530,Nintendo 64,2289,/Badge/172704.png,/game/11530,2023-09-12T21:45:26.000000,1.0
2023-05-08 15:13:40,1,158455,Thundercats? No. Thunderball.,Game Mode 1 - Get 50000 points,178256,10,10,,televandalist,Thunderball,/Images/045148.png,17523,Magnavox Odyssey 2,255,/Badge/178256.png,/game/17523,2023-05-08T15:13:40.000000,1.0
2023-05-12 21:25:50,1,311044,Lifeguard on Duty,Unlock DIVE(more deep & deeper style) by clearing 25 songs.,344149,2,2,progression,PsyHunter29,DDRMAX2: Dance Dance Revolution,/Images/063343.png,20749,PlayStation 2,592,/Badge/344149.png,/game/20749,2023-05-12T21:25:50.000000,1.0
2023-01-13 22:51:23,1,212999,Firefighter,Put out at least 2 fires.(use water on them),235798,1,1,,pinguupinguu,Scribblenauts,/Images/077561.png,6616,Nintendo DS,2598,/Badge/235798.png,/game/6616,2023-01-13T22:51:23.000000,1.0
2024-06-17 13:53:23,1,434131,Ditto,Obtain Ditto,490459,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,296,/Badge/490459.png,/game/29295,2024-06-17T13:53:23.000000,1.0
2024-06-04 12:24:08,1,433476,Caterpie,Obtain Caterpie,490331,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,2382,/Badge/490331.png,/game/29295,2024-06-04T12:24:08.000000,1.0
2023-08-17 21:49:06,1,253103,Like A Bolt Out Of The Blue,Beat stage 8 on easy mode,280613,10,10,progression,Bl4h8L4hBl4h,~Homebrew~ KiraKira Star Night AC,/Images/062131.png,20513,NES/Famicom,896,/Badge/280613.png,/game/20513,2023-08-17T21:49:06.000000,1.0
2024-01-13 17:55:37,1,34180,"Da Buss Be Jumming, Mon",Drive 500 total miles with the Busscar Jum Buss 360.,35175,1,1,progression,Dexterspet,~Homebrew~ CrazyBus,/Images/089846.png,7682,Genesis/Mega Drive,1216,/Badge/35175.png,/game/7682,2024-01-13T17:55:37.000000,1.0
2023-12-08 22:31:45,1,68291,Wait for me!,Let Yoshi run through the screen.,72324,1,1,,SporyTike,Mario Paint,/Images/020065.png,1013,SNES/Super Famicom,379,/Badge/72324.png,/game/1013,2023-12-08T22:31:45.000000,1.0
2023-08-13 18:47:51,1,327172,On Top of the NYC,Go to the top of the Empire State Building (Collect the token),368914,1,1,,TheJediSonic,Spider-Man 2,/Images/075933.png,5677,PlayStation 2,685,/Badge/368914.png,/game/5677,2023-08-13T18:47:51.000000,1.0
2023-12-08 23:20:22,1,78625,Gotta Love the Classics,Obtain the shotgun,215263,5,5,,WilHiteWarrior,Resident Evil: Gaiden,/Images/034861.png,5133,Game Boy Color,387,/Badge/215263.png,/game/5133,2023-12-08T23:20:22.000000,1.0
2024-07-23 19:53:44,1,422073,So It Wasn't a Test...,Part 1: Accept Cathy's Request,476696,5,5,missable,televandalist,Dead of the Brain 1 and 2,/Images/019000.png,13166,PC Engine CD/TurboGrafx-CD,1747,/Badge/476696.png,/game/13166,2024-07-23T19:53:44.000000,1.0
2023-01-14 16:56:26,1,243528,Happy Death Day,Begin the ritual.,270384,5,5,progression,malasdair,~Homebrew~ Atop the Witch's Tower GB,/Images/061189.png,20370,Game Boy,2638,/Badge/270384.png,/game/20370,2023-01-14T16:56:26.000000,1.0
2023-03-19 16:44:43,1,61720,NiGHTS Into Dreams,Follow and collect the ring trail in Stage 1-3,65043,2,2,,JAM,Bananan Ouji no Daibouken | Banana Prince,/Images/099033.png,5795,NES/Famicom,1041,/Badge/65043.png,/game/5795,2023-03-19T16:44:43.000000,1.0
2023-06-16 13:36:57,1,236320,Level 3 - Low,Complete level 3 on Low speed or higher.,262131,1,1,,wolfman2000,Bomb Disposer,/Images/060437.png,10794,Mega Duck,332,/Badge/262131.png,/game/10794,2023-06-16T13:36:57.000000,1.0
2024-04-20 18:01:36,1,383386,100K Club,Score 100K or more using any character in Normal Mode on default or higher difficulty and using only one credit.,432637,5,5,,clymax,Advanced V.G.,/Images/089101.png,25727,Saturn,1512,/Badge/432637.png,/game/25727,2024-04-20T18:01:36.000000,1.0
2024-02-23 20:07:47,1,192283,Tori Gets a Dance Tutor!,"Complete ""The Basics"" as Tori.",213304,3,3,,pinguupinguu,Victorious: Taking The Lead,/Images/052010.png,18370,Nintendo DS,729,/Badge/213304.png,/game/18370,2024-02-23T20:07:47.000000,1.0
2022-12-10 20:43:18,1,259915,Standard Puzzle 4 (Hard),Complete Puzzle 4 with 96 pieces (must return to main menu before next puzzle),287851,5,5,,Cerlayjux,Dalmatians 3,/Images/063269.png,21439,PlayStation 2,1430,/Badge/287851.png,/game/21439,2022-12-10T20:43:18.000000,1.0
2024-04-22 20:32:23,1,370929,Cyber Fleet,[Saturn Mode] Clear Stage 1 on Normal or higher difficulty,417231,5,5,progression,DoctorV,Hyper Duel,/Images/085192.png,25918,Saturn,2245,/Badge/417231.png,/game/25918,2024-04-22T20:32:23.000000,1.0
2022-12-29 21:50:51,1,214952,Slime Dissolution,Defeat the first boss.,237899,3,3,progression,Cadaxar,Omega Horizon,/Images/056917.png,11121,Arduboy,690,/Badge/237899.png,/game/11121,2022-12-29T21:50:51.000000,1.0
2023-12-15 17:02:46,1,334877,TRIPLETS ?,Triple your initial Ball count,377932,3,3,progression,Sines,Pachinko,/Images/076430.png,6819,SG-1000,967,/Badge/377932.png,/game/6819,2023-12-15T17:02:46.000000,1.0
2023-12-29 19:03:48,1,63176,Invincibility Potion,Pick Up an Invincibility Potion,316590,3,3,,televandalist,Jack Bros.,/Images/074723.png,11700,Virtual Boy,2143,/Badge/316590.png,/game/11700,2023-12-29T19:03:48.000000,1.0
2015-08-18 01:03:28,1,6682,Sinister Cat Food,Beat World 3,10911,5,5,progression,jackolantern,Felix the Cat,/Images/066500.png,3606,Game Boy,939,/Badge/10911.png,/game/3606,2015-08-18T01:03:28.000000,1.0
2022-12-03 16:02:31,1,259903,Standard Puzzle 4 (Easy),Complete Puzzle 4 with 24 pieces (must return to main menu before next puzzle),287839,5,5,,Cerlayjux,Dalmatians 3,/Images/063269.png,21439,PlayStation 2,944,/Badge/287839.png,/game/21439,2022-12-03T16:02:31.000000,1.0
2023-11-06 19:45:39,1,357299,Shallow Pond,Reach a score of 5000 or more without moving down the screen [From a fresh game start],402575,2,2,,Sines,~Homebrew~ Fishing the Deep,/Images/082612.png,25801,Nintendo DS,1299,/Badge/402575.png,/game/25801,2023-11-06T19:45:39.000000,1.0
2024-02-17 15:12:31,1,273801,Mystery Dungeon,Obtain your permit to Carmite Cave,303022,3,3,,Bryan1150,Rune Factory: A Fantasy Harvest Moon,/Images/071246.png,12704,Nintendo DS,140,/Badge/303022.png,/game/12704,2024-02-17T15:12:31.000000,1.0
2023-12-16 14:43:07,1,336083,The Start of Your Career,Beat your opponent in level 1.,379791,2,2,progression,Maximdraco,Champion Boxing,/Images/077007.png,24531,SG-1000,1040,/Badge/379791.png,/game/24531,2023-12-16T14:43:07.000000,1.0
2022-12-04 22:59:31,1,165675,Onix,Obtain Onix,313599,1,1,,Snow,Pokemon Red Version [Subset - Professor Oak Challenge],/Images/067443.png,16084,Game Boy,1150,/Badge/313599.png,/game/16084,2022-12-04T22:59:31.000000,1.0
2024-05-05 12:59:12,1,165919,Tutorial Mastery,Defeat Jackie Chun without selecting or using items,187290,3,3,missable,voiceofautumn,Dragon Ball Z: Attack of the Saiyans,/Images/092552.png,15432,Nintendo DS,125,/Badge/187290.png,/game/15432,2024-05-05T12:59:12.000000,1.0
2022-12-03 16:22:40,1,259912,Standard Puzzle 1 (Hard),Complete Puzzle 1 with 96 pieces (must return to main menu before next puzzle),287848,5,5,,Cerlayjux,Dalmatians 3,/Images/063269.png,21439,PlayStation 2,949,/Badge/287848.png,/game/21439,2022-12-03T16:22:40.000000,1.0
2024-07-21 18:45:48,1,416440,So Many Decisions,Enter the multi-path way,471027,1,1,progression,TheJediSonic,"Manhole, The",/Images/093725.png,8851,PC Engine CD/TurboGrafx-CD,1639,/Badge/471027.png,/game/8851,2024-07-21T18:45:48.000000,1.0
2023-11-13 21:43:22,1,31566,All Aboard!,Collect all candy canes in Episode 1-1.,32343,3,3,,Dexterspet,"Polar Express, The",/Images/047837.png,7159,Game Boy Advance,1729,/Badge/32343.png,/game/7159,2023-11-13T21:43:22.000000,1.0
2023-09-18 18:41:30,1,165666,Tentacruel,Obtain Tentacruel,313590,2,2,,Snow,Pokemon Red Version [Subset - Professor Oak Challenge],/Images/067443.png,16084,Game Boy,574,/Badge/313590.png,/game/16084,2023-09-18T18:41:30.000000,1.0
2023-03-24 16:30:08,1,256369,"Big Tyres, Bigger Stacks",Complete Big Christine's Tyre Challenge on 3 Star Difficulty,285198,5,5,progression,MaddieKittyTV,Roary the Racing Car,/Images/062802.png,21188,Nintendo DS,1325,/Badge/285198.png,/game/21188,2023-03-24T16:30:08.000000,1.0
2023-01-13 23:40:30,1,212984,Chauffeur,Drive a vehicle with more than one passenger.,235783,1,1,,pinguupinguu,Scribblenauts,/Images/077561.png,6616,Nintendo DS,2603,/Badge/235783.png,/game/6616,2023-01-13T23:40:30.000000,1.0
2024-06-17 16:35:27,1,434396,Ponyta,Obtain Ponyta,490475,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,329,/Badge/490475.png,/game/29295,2024-06-17T16:35:27.000000,1.0
2024-02-15 17:58:12,1,324656,Float Like a Butterfly,Score 10 points without a knock-out in the first 15 seconds!,362519,2,2,,Hexadigital,Boxing Match,/Images/074493.png,21624,Interton VC 4000,1854,/Badge/362519.png,/game/21624,2024-02-15T17:58:12.000000,1.0
2023-01-15 03:24:06,1,5098,Bug Catcher,Defeat Bugsy and gain the Hive Badge.,184314,5,5,progression,dude1286,Pokemon Silver Version,/Images/034451.png,722,Game Boy Color,2757,/Badge/184314.png,/game/722,2023-01-15T03:24:06.000000,1.0
2023-05-14 00:06:01,1,244174,Soul Collector,Win a Game by saving all Spirits.,271079,10,10,progression,SporyTike,Touhou Spirits,/Images/061381.png,20058,WASM-4,894,/Badge/271079.png,/game/20058,2023-05-14T00:06:01.000000,1.0
2022-12-27 23:09:12,1,217438,Music To My Ears,Complete 50 tasks with the sound on.,240789,1,1,,Blazekickn,Ardu-EZ Button,/Images/057628.png,19548,Arduboy,382,/Badge/240789.png,/game/19548,2022-12-27T23:09:12.000000,1.0
2023-11-13 23:07:30,1,31572,Cotter On Fire,Collect all candy canes in Episode 5-2.,32330,4,4,,Dexterspet,"Polar Express, The",/Images/047837.png,7159,Game Boy Advance,1748,/Badge/32330.png,/game/7159,2023-11-13T23:07:30.000000,1.0
2023-01-24 02:38:55,1,8882,Virus Buster 2 - High,Clear Level 2 on High speed,08690,1,1,,coczero,Dr. Mario,/Images/045855.png,1469,NES/Famicom,471,/Badge/08690.png,/game/1469,2023-01-24T02:38:55.000000,1.0
2024-03-01 21:39:39,1,353649,50,Collect 50 hearts,398416,1,1,progression,Bl4h8L4hBl4h,Punch'Em Up,/Images/082108.png,25680,WASM-4,1489,/Badge/398416.png,/game/25680,2024-03-01T21:39:39.000000,1.0
2024-06-18 16:49:52,1,159899,Razor Sharp,Defeat your rival in Saffron City,179735,2,2,progression,voiceofautumn,~Hack~ Pokemon Periwinkle Version: Special Blobbos Edition,/Images/045286.png,7798,Game Boy,511,/Badge/179735.png,/game/7798,2024-06-18T16:49:52.000000,1.0
2023-05-07 14:15:38,1,95414,Liversaver in the first Floor,Find an Extra Life in first Floor (see comment),103860,1,1,,stfN1337,~Hack~ Another Super Mario 3D,/Images/029572.png,15375,Nintendo DS,3023,/Badge/103860.png,/game/15375,2023-05-07T14:15:38.000000,1.0
2022-03-27 22:39:02,1,95664,B-Class License,Earn the B-Class License,105450,5,5,progression,valts,Gran Turismo,/Images/101538.png,11320,PlayStation,1254,/Badge/105450.png,/game/11320,2022-03-27T22:39:02.000000,1.0
2023-12-12 18:08:38,1,355087,Hero of the Revolution,"Destroy the ""Space Mountain"" on Scene-07.",400178,5,5,progression,Sutarion,Space Mountain,/Images/082293.png,5397,SG-1000,854,/Badge/400178.png,/game/5397,2023-12-12T18:08:38.000000,1.0
2023-06-02 21:36:15,1,241417,Master Chef - Cruise Ship 3,Clear the expert goal on level 1.3,267890,3,3,,Dennis1543,Diner Dash: Flo on the Go,/Images/061085.png,20263,Nintendo DS,2133,/Badge/267890.png,/game/20263,2023-06-02T21:36:15.000000,1.0
2023-11-19 05:30:18,1,358228,6R33N 366,Glitch out in the room with the green egg to collect it!,403533,1,1,progression,Hexadigital,~Homebrew~ H7N9,/Images/082823.png,25825,SG-1000,2167,/Badge/403533.png,/game/25825,2023-11-19T05:30:18.000000,1.0
2015-09-01 16:22:29,1,22783,Marooned in the Lagoon,Collect the Crystal and Gem in Shipwrecked.,481015,5,5,,Dexterspet,Crash Bandicoot: The Huge Adventure | Crash Bandicoot: XS,/Images/081317.png,526,Game Boy Advance,1783,/Badge/481015.png,/game/526,2015-09-01T16:22:29.000000,1.0
2022-06-27 23:05:14,1,166842,Try Fighting without That!,Break an opponent's weapon,187635,3,3,,Pebete,Soul Blade,/Images/025358.png,11284,PlayStation,1300,/Badge/187635.png,/game/11284,2022-06-27T23:05:14.000000,1.0
2023-08-27 01:42:11,1,7590,A Relaxing Hot Spring,Heal Flint in the Sunshine Forest Hot Spring,204959,1,1,,mickyt888,Mother 3,/Images/100663.png,677,Game Boy Advance,1443,/Badge/204959.png,/game/677,2023-08-27T01:42:11.000000,1.0
2023-10-19 19:47:59,1,305542,We'll Solve This Caper!,Complete the Introduction,338394,2,2,progression,HolySanctum,Scooby-Doo! Classic Creep Capers,/Images/084492.png,1351,Game Boy Color,72,/Badge/338394.png,/game/1351,2023-10-19T19:47:59.000000,1.0
2023-04-29 22:52:39,1,20175,Heart to Heart,Earn 20 lives,362010,4,4,,JonnyRetro,Super Mario Land 2: 6 Golden Coins,/Images/057183.png,540,Game Boy,2614,/Badge/362010.png,/game/540,2023-04-29T22:52:39.000000,1.0
2024-05-11 20:24:16,1,11395,Rescue Rangers A (The Tree),Clear Zone A,42840,2,2,,SirVG,Chip 'n Dale: Rescue Rangers,/Images/076910.png,1463,NES/Famicom,458,/Badge/42840.png,/game/1463,2024-05-11T20:24:16.000000,1.0
2024-02-19 18:06:25,1,339102,Snowy Peaks,Progress through world three.,382750,5,5,progression,Cadaxar,~Homebrew~ Capybara Quest,/Images/077898.png,25206,Game Boy,442,/Badge/382750.png,/game/25206,2024-02-19T18:06:25.000000,1.0
2022-01-08 16:46:16,1,3925,Azure Artillery,Obtain the Defensive Detonator,04518,5,5,,Pereira006,M.U.S.H.A.: Metallic Uniframe Super Hybrid Armor,/Images/047648.png,644,Genesis/Mega Drive,2861,/Badge/04518.png,/game/644,2022-01-08T16:46:16.000000,1.0
2023-06-21 16:04:07,1,152179,Flapping Has Started,Score 10 Points. (No Pausing),170834,3,3,progression,Blazekickn,~Homebrew~ Flappy Bird,/Images/043991.png,17676,Pokemon Mini,983,/Badge/170834.png,/game/17676,2023-06-21T16:04:07.000000,1.0
2024-07-11 20:29:38,1,3770,Mack the Knife,Find a knife,04348,1,1,,Falconburns,Double Dragon,/Images/055631.png,1467,NES/Famicom,1124,/Badge/04348.png,/game/1467,2024-07-11T20:29:38.000000,1.0
2024-06-17 13:07:56,1,434113,Exeggcute,Obtain Exeggcute,490441,1,1,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,290,/Badge/490441.png,/game/29295,2024-06-17T13:07:56.000000,1.0
2024-06-15 14:05:37,1,434116,Rhydon,Obtain Rhydon,490447,2,2,,pinguupinguu,Pokemon Blue Version [Subset - Professor Oak Challenge],/Images/094058.png,29295,Game Boy,231,/Badge/490447.png,/game/29295,2024-06-15T14:05:37.000000,1.0
2023-05-12 15:29:28,1,73775,A Little Pick-Me-Up,Find some Rat Tonic in the Leaky Cauldron's cellar.,75569,5,5,progression,Prism,Harry Potter and the Prisoner of Azkaban,/Images/023013.png,4200,Game Boy Advance,464,/Badge/75569.png,/game/4200,2023-05-12T15:29:28.000000,1.0
2024-06-01 22:17:43,1,388370,Tiny Foggy Ghost House,Complete Foggy Ghost House as small Monty (no checkpoint),439029,5,5,,pickledyamsman,~Hack~ Monty Mole Island,/Images/088013.png,28251,SNES/Super Famicom,2342,/Badge/439029.png,/game/28251,2024-06-01T22:17:43.000000,1.0
2023-06-19 01:01:31,1,295556,UNO!,Call UNO for your first time. (Tournament Mode),330212,1,1,,Brandovsky,UNO,/Images/069121.png,22379,Nintendo DSi,759,/Badge/330212.png,/game/22379,2023-06-19T01:01:31.000000,1.0
2022-02-19 23:38:31,1,195427,"""So was there ever a Captain?""",Defeat Mask De Pedro (Mission 1),217267,2,2,progression,shnick1980,Dynamite Cop,/Images/052624.png,6552,Dreamcast,575,/Badge/217267.png,/game/6552,2022-02-19T23:38:31.000000,1.0
2024-03-31 17:57:26,1,413555,Freewheeling and Haphazard,Shoot down 50 ghosts!,468199,1,1,progression,Hexadigital,~Homebrew~ ~Demo~ Touhou,/Images/093368.png,29062,Atari 2600,1993,/Badge/468199.png,/game/29062,2024-03-31T17:57:26.000000,1.0
